Random;PHR
R1;53.04584177
R1;53.05531209
R1;53.04376639
R2;51.72527555
R3;55.88601416
R2;51.7444605
R3;55.88138531
R3;55.88464616
R1;53.02885255
R2;51.75646596
R1;53.02504739
R1;53.041247
R1;53.03152383
R3;55.88332979
R1;53.04803637
R2;51.74311005
R1;53.05583179
R2;51.73187975
R3;55.88217261
R1;53.0365703
R3;55.88896497
R3;55.86806218
R3;55.90004642
R2;51.74606666
R3;55.88526384
R1;53.05480334
R2;51.73268471
R1;53.04045123
R2;51.73883692
R1;53.05294817
R2;51.7214879
R3;55.89715615
R2;51.74734212
R2;51.71816503
R1;53.04306063
R1;53.05383951
R3;55.88020166
R2;51.74321875
R3;55.88655645
R2;51.75973124
R3;55.88275264
R1;53.02731942
R2;51.73432362
R2;51.73159472
R3;55.90226628
R2;51.73709417
R2;51.75502164
R3;55.90163286
R3;55.88938775
R2;51.74447158
R1;53.04335445
R2;51.73064603
R3;55.90119488
R3;55.88929065
R2;51.7556802
R3;55.879445
R3;55.89777563
R1;53.04562464
R2;51.75443708
R1;53.04166077
R3;55.89560659
R1;53.03283289
R3;55.90787128
R3;55.88088566
R1;53.03259761
R3;55.88717068
R3;55.89578967
R3;55.91431174
R3;55.88450079
R3;55.89472085
R1;53.0402376
R2;51.74162278
R2;51.74059342
R3;55.87861681
R3;55.89586429
R1;53.0356513
R3;55.89297246
R1;53.03525209
R2;51.7475765
R2;51.73796115
R1;53.03797943
R1;53.04935898
R3;55.89229217
R1;53.03975525
R2;51.74381124
R3;55.89009226
R3;55.89389147
R1;53.05349307
R2;51.73353764
R3;55.86187887
R1;53.05271595
R3;55.89273846
R1;53.04672829
R3;55.88559955
R2;51.73213099
R2;51.75121754
R1;53.03431789
R2;51.73173815
R3;55.92218477
R3;55.89508122
R2;51.73288355
R2;51.73399443
R2;51.75226334
R1;53.03613185
R3;55.88032699
R1;53.04538944
R3;55.88188721
R1;53.02881819
R1;53.03155278
R1;53.03909779
R2;51.73875467
R2;51.72950604
R3;55.8981075
R3;55.8831289
R3;55.89195626
R3;55.86695973
R3;55.89423282
R1;53.03403724
R3;55.90316343
R2;51.74019327
R1;53.02765309
R1;53.0372158
R2;51.74374508
R2;51.75533545
R1;53.04491037
R3;55.89474779
R2;51.73877156
R2;51.75753821
R1;53.02989198
R1;53.0349097
R3;55.8668713
R1;53.04810855
R1;53.0526008
R3;55.89701248
R2;51.75582763
R3;55.87489028
R1;53.04622299
R3;55.89137947
R1;53.03410441
R3;55.88885865
R2;51.7545284
R1;53.03717953
R3;55.89787888
R3;55.90174815
R2;51.74945391
R3;55.86313022
R3;55.89362736
R1;53.050028
R3;55.89395334
R3;55.89367466
R3;55.88533444
R3;55.90070895
R1;53.04669046
R2;51.7426139
R2;51.73651029
R1;53.0407889
R1;53.02727491
R3;55.88451553
R1;53.0330906
R1;53.04571573
R2;51.74054062
R1;53.01738145
R3;55.88735357
R2;51.74927597
R3;55.89397
R2;51.72998463
R3;55.88321371
R3;55.89783037
R1;53.03497832
R1;53.03789288
R1;53.03529778
R1;53.03825359
R1;53.03563044
R3;55.87220192
R2;51.73706219
R1;53.06520253
R3;55.88410568
R2;51.73270959
R1;53.0312962
R2;51.723884
R1;53.04539341
R2;51.73551643
R1;53.03877157
R3;55.88714812
R1;53.03207108
R1;53.04702288
R1;53.04822504
R2;51.73276148
R1;53.04110847
R3;55.89605909
R1;53.02826929
R3;55.90762161
R1;53.04272785
R2;51.73333092
R1;53.02599222
R2;51.73339345
R3;55.89631986
R2;51.75559008
R1;53.03729018
R1;53.04490093
R1;53.03456981
R2;51.73015439
R1;53.03784652
R3;55.89679419
R1;53.04288684
R3;55.87769043
R2;51.75521067
R2;51.72650018
R2;51.72965521
R1;53.05105364
R3;55.8916805
R3;55.90424165
R3;55.88038311
R2;51.74714105
R1;53.03342544
R1;53.04736088
R1;53.03602224
R3;55.89150438
R1;53.03959142
R1;53.03830879
R1;53.03798925
R1;53.04701773
R3;55.90358814
R2;51.73545031
R1;53.02376358
R2;51.72757748
R1;53.03508439
R2;51.73525062
R2;51.74383922
R2;51.74332579
R3;55.88498509
R2;51.74406697
R3;55.91264242
R3;55.89936607
R1;53.04757775
R2;51.75382385
R2;51.75916872
R3;55.87410364
R2;51.75496286
R3;55.90266197
R3;55.8836221
R3;55.89563022
R2;51.72937437
R2;51.73543968
R3;55.87100755
R2;51.74495171
R3;55.88635119
R1;53.01501994
R1;53.05618467
R1;53.02623371
R1;53.05472894
R2;51.74530065
R1;53.02806282
R2;51.74941661
R1;53.04257348
R1;53.0398113
R1;53.03773535
R2;51.73634048
R3;55.89757605
R2;51.73966803
R1;53.04386648
R2;51.73376386
R2;51.7427514
R2;51.75498913
R3;55.88473324
R2;51.73578021
R2;51.7271716
R3;55.88965869
R1;53.05179338
R3;55.90239027
R3;55.87969741
R1;53.03641751
R2;51.76119923
R2;51.73092914
R1;53.02393746
R1;53.02448106
R3;55.90250364
R1;53.04283208
R2;51.73289914
R3;55.89294246
R2;51.72710373
R1;53.04030644
R2;51.73153796
R1;53.04578767
R1;53.03585901
R3;55.88435351
R1;53.03840494
R1;53.05396463
R3;55.89680064
R1;53.02748997
R2;51.73322064
R2;51.72938659
R2;51.74823671
R3;55.85967899
R2;51.76133403
R1;53.03030393
R2;51.74540333
R3;55.89082794
R2;51.73487287
R1;53.03215929
R2;51.7447046
R1;53.03305051
R3;55.90245279
R3;55.91069265
R2;51.75012276
R2;51.74202664
R2;51.73964149
R3;55.90183399
R1;53.04758189
R3;55.89425433
R3;55.88797004
R3;55.8997871
R3;55.91291341
R2;51.7235693
R1;53.04593012
R3;55.88817711
R3;55.89786704
R1;53.0500645
R2;51.74046369
R2;51.73931487
R3;55.89252911
R3;55.89329082
R1;53.04925043
R1;53.02173657
R2;51.72924649
R2;51.74934637
R2;51.75770247
R2;51.71926479
R3;55.88389764
R2;51.74115602
R2;51.7505691
R1;53.03629738
R2;51.73994154
R3;55.88262808
R3;55.87530488
R1;53.02862729
R3;55.90245402
R1;53.04326896
R2;51.7297625
R3;55.89400352
R1;53.02860592
R1;53.02855859
R2;51.72960918
R2;51.74492509
R3;55.89944896
R1;53.04285503
R2;51.74819526
R2;51.73749026
R2;51.74587112
R3;55.88449857
R2;51.74789848
R3;55.89167876
R2;51.728999
R3;55.88419254
R2;51.74449048
R1;53.05094815
R1;53.03699485
R3;55.87492308
R2;51.72892685
R3;55.88567613
R2;51.71139309
R2;51.73975471
R3;55.89869846
R3;55.88915598
R2;51.73272751
R2;51.73588912
R3;55.8763167
R3;55.87873833
R1;53.05420016
R3;55.87231717
R3;55.89977301
R2;51.73408293
R1;53.04903833
R1;53.03188676
R1;53.05163217
R1;53.02610223
R1;53.0451249
R2;51.74887046
R1;53.0321839
R3;55.88827111
R2;51.74566766
R1;53.04420344
R2;51.74313957
R1;53.04297229
R1;53.042395
R1;53.04560038
R1;53.03322635
R3;55.87779571
R2;51.72667098
R3;55.87778355
R1;53.05436075
R2;51.73633907
R2;51.7344109
R2;51.72475466
R1;53.04263882
R1;53.04104306
R3;55.90123629
R3;55.89274529
R2;51.74241312
R3;55.89037805
R3;55.88772217
R1;53.02424859
R1;53.03537309
R1;53.03893881
R1;53.02753272
R3;55.90489769
R1;53.04268011
R2;51.72524192
R3;55.89783192
R1;53.03260763
R3;55.90035295
R3;55.90292811
R3;55.89932943
R2;51.7364282
R1;53.04136546
R3;55.89478092
R2;51.73051255
R1;53.04571696
R3;55.88987391
R1;53.0316896
R3;55.89098702
R3;55.88176478
R3;55.88711675
R3;55.89632711
R1;53.05039199
R2;51.74265767
R2;51.7331484
R3;55.90192667
R1;53.04749921
R3;55.87499225
R1;53.03723942
R1;53.0217675
R3;55.90860491
R2;51.73553315
R2;51.73557601
R2;51.74899769
R2;51.73886647
R2;51.72392836
R1;53.03430258
R3;55.88706448
R2;51.72982337
R3;55.88657368
R3;55.87743755
R3;55.87795337
R2;51.73979786
R3;55.87510683
R2;51.75670123
R2;51.7360512
R3;55.87736412
R1;53.04793359
R3;55.87927448
R2;51.73934165
R2;51.74123526
R2;51.74255232
R1;53.00923992
R1;53.04766968
R2;51.74081248
R1;53.04815616
R1;53.04049717
R1;53.01437778
R1;53.04216077
R1;53.04477072
R3;55.90432218
R3;55.88972842
R3;55.89230218
R1;53.04117289
R2;51.73388362
R3;55.91282954
R3;55.91173378
R1;53.03112855
R3;55.88600307
R3;55.88300062
R3;55.89332423
R2;51.72575669
R1;53.04023676
R3;55.88832078
R1;53.04488654
R2;51.75670934
R2;51.74039555
R2;51.74456409
R1;53.0435876
R1;53.0416771
R3;55.87338681
R2;51.72417428
R3;55.88456783
R1;53.02967194
R2;51.75167129
R1;53.05228307
R2;51.73981751
R2;51.72315528
R1;53.0543248
R3;55.90349373
R2;51.72788211
R1;53.04938339
R2;51.73544246
R2;51.74805724
R3;55.88769797
R1;53.01954852
R3;55.88201737
R2;51.73597867
R3;55.88477029
R3;55.8953285
R2;51.74618539
R2;51.74631435
R3;55.89271116
R1;53.04012837
R1;53.02371732
R2;51.73796791
R1;53.05728104
R3;55.90192805
R2;51.73724449
R3;55.88430126
R1;53.03724726
R2;51.7253954
R1;53.03826413
R2;51.7371737
R2;51.75380242
R1;53.01894993
R1;53.03307779
R1;53.03900115
R1;53.02430164
R3;55.88899063
R3;55.89387913
R1;53.03739453
R2;51.74038
R3;55.88201889
R2;51.73902869
R3;55.89114159
R3;55.90696519
R3;55.86396181
R3;55.88021042
R3;55.89296594
R2;51.75208172
R3;55.88944889
R2;51.7251172
R1;53.03863451
R2;51.72081164
R3;55.89467827
R3;55.88387867
R1;53.05146941
R2;51.73860653
R3;55.90606715
R2;51.72683462
R1;53.03279332
R2;51.74686686
R3;55.88983691
R3;55.87462352
R3;55.89234684
R1;53.04251096
R3;55.88856112
R1;53.05920848
R1;53.02264736
R1;53.04274356
R2;51.73424092
R1;53.04313287
R2;51.73945141
R2;51.72768979
R1;53.05034767
R2;51.73142679
R3;55.89190843
R1;53.0450161
R2;51.7552831
R3;55.89385279
R3;55.89286989
R2;51.73709954
R1;53.04146791
R3;55.89935798
R1;53.04633741
R3;55.89569676
R1;53.03955294
R3;55.87655398
R1;53.02338289
R2;51.74118882
R1;53.04826628
R3;55.89342643
R2;51.73164297
R2;51.72811602
R2;51.7225439
R1;53.04614132
R1;53.03619984
R1;53.06047852
R3;55.88748742
R2;51.73279872
R2;51.75615965
R1;53.03109153
R3;55.88323242
R3;55.88718809
R1;53.05081969
R3;55.87550344
R3;55.89112706
R2;51.74801852
R2;51.7342891
R1;53.0514722
R1;53.03885333
R2;51.7408051
R3;55.90269793
R2;51.7420478
R2;51.73401321
R2;51.75354189
R3;55.88950945
R3;55.89584346
R3;55.90128906
R2;51.72318972
R3;55.88679704
R3;55.88197961
R3;55.89485802
R1;53.04110984
R2;51.72864289
R1;53.04716513
R1;53.03038718
R3;55.88408881
R1;53.02802606
R2;51.74617133
R3;55.88908102
R3;55.88817938
R2;51.73320317
R1;53.02653783
R2;51.743357
R2;51.72879274
R2;51.74924793
R1;53.03085543
R1;53.03507741
R2;51.71610381
R1;53.03987578
R1;53.0444297
R2;51.74321519
R1;53.04754766
R2;51.73822234
R3;55.87487917
R2;51.73882238
R1;53.04346618
R2;51.75543494
R2;51.74987574
R1;53.02589898
R1;53.02570178
R2;51.73714342
R3;55.89021796
R3;55.88429149
R3;55.88169722
R3;55.88964752
R1;53.04342845
R1;53.02675793
R2;51.71622064
R2;51.74801471
R3;55.90505263
R2;51.72036903
R3;55.89348306
R3;55.89178748
R1;53.0330288
R2;51.7209939
R2;51.74157223
R3;55.87081828
R3;55.88290327
R2;51.74226561
R2;51.72635451
R3;55.88770432
R2;51.74349621
R2;51.73910381
R1;53.03983147
R3;55.88751893
R1;53.02994237
R3;55.88099577
R3;55.87999656
R1;53.04717248
R1;53.05148105
R1;53.05134507
R2;51.73520598
R1;53.04518603
R2;51.73010116
R3;55.8964962
R1;53.02936976
R1;53.04151509
R1;53.04436346
R3;55.89915441
R2;51.74413324
R2;51.72165661
R2;51.74770013
R3;55.89819871
R2;51.73879389
R2;51.73971477
R1;53.04193342
R3;55.91092114
R2;51.71686953
R3;55.88430858
R2;51.7507222
R2;51.74228263
R1;53.03395051
R3;55.90145408
R3;55.88720905
R3;55.90142841
R1;53.03760814
R2;51.73737372
R1;53.03950739
R2;51.73591114
R3;55.88172251
R2;51.73865806
R3;55.89614798
R3;55.90882516
R1;53.04418236
R3;55.90164543
R2;51.75359003
R2;51.73379773
R1;53.03479022
R1;53.03356884
R3;55.8880539
R1;53.05024538
R2;51.73567603
R2;51.74237503
R1;53.05650614
R1;53.04097748
R3;55.88588006
R2;51.73511277
R2;51.75550178
R2;51.72490538
R1;53.05331663
R2;51.75381247
R3;55.87753673
R3;55.88851353
R3;55.89568292
R2;51.74417877
R3;55.8814658
R3;55.88707252
R2;51.74574733
R3;55.88789714
R1;53.04304383
R1;53.0312167
R2;51.73295128
R1;53.04305094
R2;51.72827581
R2;51.73402054
R3;55.88329565
R1;53.03269282
R3;55.87865709
R2;51.76206495
R3;55.8909363
R2;51.7426128
R3;55.89381223
R3;55.8919156
R3;55.9026308
R3;55.87837015
R1;53.0474735
R1;53.0494923
R2;51.71982373
R3;55.87788739
R3;55.87809875
R1;53.03424242
R2;51.73725015
R1;53.0451127
R3;55.88698086
R3;55.87283764
R2;51.73095734
R2;51.72722891
R2;51.74417433
R1;53.04535523
R3;55.87988811
R1;53.03041953
R2;51.73549639
R3;55.88986976
R1;53.03248955
R3;55.88429015
R2;51.73479734
R1;53.04400199
R1;53.04483874
R1;53.02853883
R1;53.04642652
R3;55.90729973
R3;55.90556717
R2;51.74898314
R3;55.89619314
R3;55.8819837
R2;51.73003422
R1;53.03476775
R3;55.88670311
R1;53.05358661
R3;55.87858533
R1;53.03727833
R1;53.05235079
R1;53.0299469
R2;51.73243162
R2;51.71969302
R1;53.03657849
R3;55.89980883
R2;51.73204421
R2;51.74356164
R1;53.03029761
R1;53.06299837
R3;55.89114707
R3;55.90141923
R2;51.73306438
R3;55.88594014
R2;51.75840019
R1;53.04489855
R2;51.7196643
R2;51.74558035
R1;53.04126354
R2;51.73620467
R1;53.04156423
R2;51.74609829
R3;55.89549224
R2;51.75765339
R2;51.72455793
R3;55.89006068
R2;51.74204266
R1;53.05215037
R2;51.73157462
R2;51.72938274
R3;55.8976992
R1;53.03364873
R3;55.90288877
R1;53.04227638
R1;53.05484689
R2;51.75704109
R1;53.03814086
R2;51.73109296
R1;53.03910131
R2;51.73920089
R2;51.75709645
R1;53.04641539
R3;55.91080632
R1;53.02718131
R1;53.04737717
R3;55.89648236
R3;55.88752108
R3;55.89257204
R2;51.73823936
R3;55.89123295
R1;53.05981898
R3;55.87545191
R1;53.04740727
R1;53.04281246
R2;51.7330839
R2;51.74907473
R1;53.0479091
R1;53.05294263
R2;51.74400283
R3;55.90369282
R2;51.75013883
R2;51.74200508
R3;55.89237978
R1;53.05723393
R3;55.89852198
R3;55.88265419
R1;53.01536658
R3;55.91253258
R3;55.88300901
R2;51.72815645
R3;55.9033591
R3;55.89587464
R3;55.86602868
R3;55.8682649
R1;53.05216093
R2;51.74549702
R1;53.05861841
R3;55.9073751
R3;55.9031733
R3;55.89052037
R1;53.0341091
R1;53.02744633
R3;55.88364809
R2;51.74902332
R3;55.90405429
R2;51.73683733
R3;55.90095546
R3;55.88463707
R1;53.0262126
R3;55.87746168
R1;53.04439643
R3;55.87587337
R1;53.0421078
R1;53.03861868
R2;51.74026682
R2;51.74179505
R3;55.8920213
R1;53.04891955
R3;55.88012929
R1;53.03508429
R1;53.04275026
R2;51.73704894
R3;55.88571928
R3;55.90120895
R2;51.73454588
R1;53.03673257
R1;53.05539643
R3;55.89035575
R1;53.03319773
R1;53.0418531
R2;51.72667654
R2;51.73399839
R3;55.88290429
R3;55.90401617
R2;51.7450173
R1;53.03847159
R2;51.72603112
R2;51.72695991
R3;55.87861685
R3;55.88454324
R2;51.73965599
R1;53.03686733
R2;51.74299467
R2;51.74131181
R3;55.89071396
R3;55.8834708
R2;51.73395117
R3;55.85779452
R2;51.7513844
R3;55.89154074
R2;51.73008734
R2;51.72490922
R2;51.73614659
R3;55.91150422
R2;51.73253141
R1;53.02830983
R1;53.05139919
R2;51.74171791
R3;55.91631711
R2;51.75012538
R2;51.72649596
R2;51.74186245
R1;53.02925103
R2;51.73257406
R2;51.73478896
R2;51.74224672
R1;53.02540555
R2;51.75538042
R1;53.03864051
R2;51.7304274
R1;53.02949415
R1;53.04247003
R3;55.88223713
R1;53.04942839
R1;53.03412233
R2;51.73266578
R2;51.74269308
R2;51.74227427
R1;53.04237416
R1;53.03660653
R3;55.89788201
R2;51.72518063
R3;55.89312072
R3;55.8909513
R2;51.74977499
R1;53.03169952
R3;55.8970777
R1;53.02916115
R1;53.03023757
R2;51.72621246
R1;53.05545009
R3;55.89853897
R3;55.8922036
R1;53.04470406
R1;53.02587078
R3;55.89714649
R3;55.90136731
R2;51.73643506
R2;51.74018743
R1;53.04119042
R2;51.74128928
R2;51.75175653
R2;51.74339354
R3;55.90593499
R1;53.0271932
R2;51.74238269
R3;55.8770375
R1;53.0419382
R1;53.0626828
R2;51.74414987
R1;53.03322779
R3;55.87440333
R3;55.89136244
R2;51.73887525
R3;55.88977111
R3;55.90735078
R2;51.73058446
R3;55.90517136
R2;51.73708752
R3;55.90444691
R2;51.7561731
R2;51.73746006
R2;51.73797207
R1;53.03325276
R3;55.89753271
R3;55.89911644
R3;55.88992708
R1;53.05508472
R1;53.04940948
R2;51.74927865
R3;55.89907057
R2;51.72654319
R2;51.75292307
R2;51.74171679
R2;51.74447234
R1;53.02653702
R1;53.03343107
R3;55.89519689
R3;55.88144139
R3;55.88690029
R1;53.03518723
R1;53.05442156
R3;55.90319469
R1;53.04644439
R3;55.90790114
R1;53.04518239
R2;51.74661199
R3;55.88939627
R3;55.88532301
R2;51.74061108
R1;53.03824748
R3;55.87883011
R3;55.91288257
R1;53.0400137
R2;51.7300877
R2;51.75125213
R3;55.87901008
R1;53.05663318
R2;51.72201965
R1;53.02930216
R2;51.73456683
R2;51.74809071
R3;55.89833688
R2;51.73699836
R3;55.8817645
R1;53.0324082
R3;55.89453471
R3;55.89039105
R3;55.90125445
R3;55.89152682
R2;51.74526916
R3;55.88689456
R1;53.06888057
R3;55.89544974
R2;51.75924947
R2;51.7315796
R2;51.73106514
R1;53.02608588
R2;51.72073839
R3;55.87773452
R2;51.73265663
R3;55.88984018
R3;55.87298247
R3;55.90005166
R2;51.73323185
R3;55.88692125
R3;55.90203673
R1;53.04275547
R3;55.89035394
R3;55.90383527
R2;51.73535889
R1;53.04042841
R2;51.74017444
R1;53.03502485
R3;55.88116231
R3;55.88199961
R3;55.90449221
R2;51.74460526
R3;55.88062648
R1;53.05591317
R1;53.04503311
R3;55.89177679
R3;55.90166032
R2;51.75257677
R1;53.02355195
R3;55.89747613
R3;55.88472708
R2;51.7540109
R1;53.02896951
R3;55.90136217
R2;51.71371674
R2;51.7156649
R2;51.73464644
R3;55.90235771
R3;55.87878741
R2;51.73811332
R3;55.89117839
R3;55.9069504
R3;55.89807497
R2;51.74867245
R2;51.74259724
R2;51.72659367
R3;55.88046608
R1;53.03894389
R1;53.04578376
R2;51.73904678
R3;55.91139281
R1;53.05893865
R1;53.03949268
R2;51.72748471
R1;53.04057651
R3;55.89477091
R2;51.75191723
R3;55.87865837
R2;51.73204615
R3;55.89067943
R3;55.91286501
R1;53.05631403
R2;51.73108371
R2;51.73289252
R1;53.0327021
R3;55.88718959
R1;53.03255489
R2;51.74521042
R3;55.87736886
R3;55.88851444
R2;51.73514602
R1;53.05265755
R2;51.72871475
R2;51.7316055
R3;55.90439723
R1;53.03194213
R1;53.04182598
R3;55.89269885
R3;55.88745255
R3;55.8907276
R3;55.88281767
R2;51.72867126
R2;51.73515808
R2;51.7393618
R1;53.04441787
R1;53.0139778
R2;51.72589421
R3;55.89420386
R3;55.89786456
R1;53.04563474
R1;53.05072416
R3;55.89206
R3;55.89222314
R1;53.05671678
R3;55.88299106
R1;53.05057713
R3;55.9126264
R2;51.7559148
R1;53.04451174
R2;51.76351625
R1;53.04023668
R2;51.73508146
R2;51.73810447
R2;51.75457432
R2;51.74645103
R3;55.8913031
R1;53.03557849
R3;55.88541907
R3;55.88310238
R1;53.03598539
R3;55.89498363
R3;55.87663292
R2;51.74609169
R1;53.03379264
R1;53.04605913
R3;55.88186764
R2;51.73024528
R1;53.03831155
R2;51.74446393
R2;51.74193716
R3;55.88324154
R3;55.88207714
R3;55.888181
R1;53.03752887
R1;53.02720956
R1;53.0427852
R3;55.87773179
R1;53.05689907
R2;51.73373625
R2;51.74669553
R2;51.75286012
R1;53.01826963
R2;51.74146644
R1;53.02887938
R2;51.74499793
R2;51.72192741
R3;55.89482235
R1;53.06193446
R1;53.05413095
R1;53.0346339
R3;55.8889153
R1;53.03038219
R2;51.74844389
R1;53.03231082
R2;51.76121202
R2;51.74267409
R3;55.87839376
R1;53.04539881
R3;55.88524767
R1;53.04168009
R2;51.71509726
R2;51.74966496
R3;55.88828934
R2;51.73112673
R2;51.73415857
R3;55.88379581
R1;53.02708437
R3;55.89404158
R1;53.05326091
R1;53.03581409
R1;53.04399847
R1;53.03724937
R1;53.0426524
R1;53.03836251
R3;55.9115062
R2;51.73604812
R3;55.86287852
R1;53.03674927
R2;51.74732755
R2;51.73714591
R3;55.88762747
R3;55.88934162
R1;53.02559519
R2;51.74754181
R2;51.73330158
R3;55.87558121
R1;53.02493871
R1;53.05800524
R1;53.03447862
R1;53.03562326
R2;51.74208655
R2;51.74636364
R3;55.87886946
R1;53.05989956
R2;51.74523294
R2;51.76746314
R2;51.75507242
R2;51.72703142
R1;53.05137959
R2;51.71998808
R2;51.74713472
R2;51.73494771
R1;53.0593961
R2;51.75444419
R2;51.73926855
R2;51.74566394
R3;55.89549169
R2;51.74306591
R3;55.88700656
R3;55.89427516
R1;53.04441206
R3;55.89356281
R1;53.05352267
R1;53.0169213
R3;55.88604783
R1;53.03392475
R1;53.05330181
R2;51.75381646
R1;53.03751181
R1;53.05542723
R3;55.87197494
R3;55.89874885
R3;55.8845044
R2;51.73604449
R2;51.74509892
R2;51.73628691
R1;53.04001887
R3;55.88319933
R2;51.7410157
R3;55.90217569
R2;51.74012925
R1;53.0373873
R3;55.89451044
R1;53.04332002
R1;53.03246764
R3;55.88090128
R3;55.89166429
R1;53.02852139
R3;55.88767089
R1;53.02583497
R2;51.72591207
R1;53.03997287
R3;55.88717063
R1;53.03716851
R2;51.74714321
R3;55.89853516
R3;55.8811024
R1;53.03082843
R2;51.73698898
R1;53.04547306
R1;53.0367951
R1;53.04491279
R2;51.73996871
R1;53.02419925
R3;55.8855996
R1;53.03150693
R3;55.873828
R2;51.75193272
R3;55.8780674
R1;53.05690401
R2;51.72467448
R3;55.87762051
R1;53.05178982
R2;51.73439281
R3;55.89462262
R1;53.03017668
R2;51.73556787
R3;55.89282486
R2;51.72311036
R1;53.03853945
R3;55.89003023
R3;55.87927288
R3;55.90582077
R2;51.73236216
R2;51.7338202
R2;51.7391883
R2;51.73034768
R2;51.72417755
R2;51.71979531
R3;55.88295362
R3;55.89131655
R3;55.87926827
R3;55.89512363
R2;51.75201451
R2;51.73253939
R3;55.91560913
R3;55.89688371
R2;51.73050505
R3;55.89503706
R2;51.74492068
R2;51.72979845
R2;51.74566064
R2;51.74844259
R3;55.8725344
R2;51.7336431
R3;55.88518836
R1;53.05112191
R1;53.04473936
R1;53.04617975
R3;55.90614272
R2;51.74549995
R1;53.03818395
R2;51.73111224
R3;55.89854555
R1;53.05790838
R2;51.75326785
R2;51.74773659
R3;55.88917311
R3;55.90095798
R2;51.74382739
R3;55.88939584
R2;51.74045662
R1;53.03474972
R2;51.73911706
R2;51.73920827
R1;53.02953174
R3;55.90391489
R2;51.75874455
R1;53.04591621
R3;55.88598688
R1;53.02927157
R1;53.04903903
R3;55.87363756
R2;51.73117948
R2;51.7547781
R2;51.76051817
R2;51.74802706
R1;53.03955639
R3;55.90390534
R1;53.02356582
R2;51.7467559
R2;51.7531221
R1;53.04849713
R1;53.03140036
R3;55.8982985
R1;53.03501015
R2;51.7413189
R3;55.89610663
R1;53.03154504
R2;51.7411311
R1;53.04275601
R3;55.88313877
R2;51.72810934
R3;55.8812137
R3;55.8797977
R1;53.05595667
R3;55.90324663
R2;51.75455457
R3;55.87732141
R3;55.89821954
R3;55.88429186
R2;51.75496139
R1;53.05196328
R1;53.03312185
R2;51.73114155
R2;51.75748546
R1;53.05351735
R1;53.02403162
R2;51.76064479
R3;55.90267114
R1;53.05385623
R1;53.05295935
R3;55.87396962
R2;51.73399169
R3;55.88441021
R2;51.71791374
R3;55.87662244
R3;55.89551712
R1;53.03732702
R1;53.04612765
R3;55.89020473
R3;55.8944848
R1;53.03255822
R1;53.04816437
R1;53.04861873
R2;51.72872271
R3;55.88216575
R3;55.87406216
R3;55.9142346
R1;53.03477291
R1;53.05242218
R3;55.88718572
R2;51.73315882
R1;53.0373389
R2;51.73749332
R1;53.04926048
R3;55.87958581
R3;55.88189642
R3;55.88932512
R1;53.06136856
R1;53.04333216
R1;53.05031024
R2;51.73076637
R1;53.03576717
R1;53.04967441
R1;53.03716511
R3;55.90274025
R2;51.72754599
R2;51.74516676
R1;53.04692557
R1;53.06102143
R3;55.91720258
R1;53.02534663
R2;51.74853752
R1;53.05014015
R2;51.74618006
R3;55.87011569
R2;51.71430102
R2;51.7047601
R3;55.89618814
R3;55.88428551
R3;55.89912238
R2;51.74903594
R3;55.87633089
R3;55.90355885
R3;55.89270694
R3;55.895781
R3;55.87961849
R1;53.03330825
R1;53.04422742
R3;55.88477073
R3;55.8837981
R1;53.04423554
R2;51.74315723
R1;53.0317575
R2;51.7480479
R3;55.90278004
R1;53.04057003
R1;53.03866026
R3;55.90665354
R2;51.71809795
R1;53.02927716
R3;55.87805343
R2;51.72352535
R1;53.03269037
R3;55.89639437
R3;55.90926169
R2;51.73849439
R3;55.8966599
R2;51.75960679
R3;55.8867811
R2;51.73363943
R3;55.90113659
R1;53.01644742
R1;53.05011298
R3;55.89149745
